bookmark_count,favorite_count,favourites_count,follower_count,following_count,friends,is_blue_verified,is_hateful,listed_count,number_of_tweets,quote_count,reply_count,retweet_count,source,tweet_id,user_id,views
0,0,191256,36842,34274,34268,true,1,82,227064,0,0,0,Twitter Web App,1253075810535309324,598839302,0
0,0,32269,13226,2334,2351,true,1,156,16966,0,0,0,Twitter Web App,1255243991626457088,3298115514,0
0,1,4538,405,329,329,false,1,9,4472,0,0,0,Twitter for iPhone,1248262870145646592,2394432780,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,1,Twitter for Android,1243514405675024384,44983352,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,0,Twitter for Android,1243750076595478528,44983352,0
0,0,121755,916,439,439,false,1,25,51596,0,1,1,Twitter for Android,1278474727196184576,302405272,0
0,10,6018,4415,1493,1491,false,1,93,7652,0,3,0,Twitter Web App,1263147032098885632,983379150328270848,0
0,5,173549,1499,478,480,false,1,9,44638,0,1,0,Twitter for iPhone,1275577296364191744,911628147044634627,0
0,8,4617,1356,3007,3008,false,1,5,2360,2,0,0,Twitter for iPhone,1259881717445398530,152054850,0
0,0,43728,3695,677,676,false,1,4,14191,0,0,0,Twitter for iPhone,1263501016550563841,748520690362552321,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,1,Twitter for Android,1245467534679314432,44983352,0
0,4,120994,388,990,990,false,1,19,28825,0,0,0,Twitter for iPhone,1278109209020661760,737114942139047936,0
0,1,22814,352,963,962,false,1,2,15593,0,0,0,Twitter Web App,1259234091175743488,1224177726816432130,0
0,12,425663,23887,22130,22155,false,1,282,235482,1,0,4,Twitter for iPhone,1286447990282977280,2319410766,0
0,8,6267,8115,2804,2802,false,1,62,22321,0,0,0,Twitter for iPhone,1260236638418018304,19484630,0
0,25,4549,886591,1844,1841,true,1,0,21203,0,0,11,Twitter for iPhone,1245763755012751362,1604931252,0
0,1,34827,203,539,539,false,1,4,1760,0,0,1,Twitter for iPhone,1254854028602687490,100688347,0
0,16,17686,15098,3723,3717,false,1,246,23572,0,0,9,Twitter Web App,1260958673691717632,1390186333,0
0,2,328194,45648,38793,38798,true,1,806,378422,0,1,2,Twitter for iPhone,1255645515452211201,476410624,0
0,1,292600,1439,286,284,false,1,14,77148,0,1,0,"",1275078136749670405,72060328,0
0,0,706,340,134,134,false,1,11,85631,0,0,0,Echofon,1253934624365043712,44506398,0
1,2,64816,1091,994,992,false,1,4,36193,0,2,3,Twitter for iPhone,1272317812036468736,4183042521,0
7,614,2525,89562,553,554,false,1,1083,31162,8,17,72,Twitter Web App,1282714796383711237,331003396,0
0,5,15325,25728,1070,1069,false,1,316,24551,0,0,1,Flamingo for Android,1257019531085574144,3253125358,0
0,0,2825,176,249,249,false,1,2,1191,0,0,0,Twitter for iPhone,1245377170949771269,1116613433812590594,0
0,1,20785,1463,2084,2083,false,1,30,13126,0,1,0,Twitter for iPhone,1283186605960953857,464290665,0
0,0,2199,646,820,818,false,1,11,3504,0,0,0,Twitter for iPhone,1272315231348371457,25454972,0
0,1,20685,3206,780,797,false,1,60,36062,0,0,1,Twitter Web App,1268331300684886017,30481961,0
1,25,6921,222273,2992,3005,true,1,1868,46489,0,2,8,"",1284611414544592896,2984679029,0
0,0,53098,2007,3131,3135,false,1,22,28587,0,0,0,Twitter Web App,1284996737665556480,779888072431439872,0
1,190,1805,3090,539,538,false,1,49,2594,2,1,68,Twitter for Android,1269487375316647938,1654113109,0
0,4,4891,257,533,539,false,1,1,5351,0,2,0,Twitter for iPhone,1282823245083881472,329906170,0
0,0,36185,853,929,928,false,1,29,14998,0,0,0,Twitter for iPhone,1247846302660079618,18039893,0
0,1,4549,886591,1844,1841,true,1,0,21203,0,0,0,Twitter for iPhone,1244769645342658562,1604931252,0
0,2,5832,374,3506,3505,false,1,27,13687,0,0,2,Twitter for Android,1285719428731228162,150294031,0
0,7,6953,1510,1773,1773,false,1,0,17890,0,0,3,Twitter Web App,1267606481270181895,1174446825551663105,0
0,4,6216,1328,1398,1397,false,1,13,1706,0,0,1,Twitter for iPhone,1267236751925485579,4850965023,0
0,6,409654,10205,626,626,false,1,113,265721,0,0,2,Twitter for Android,1267241714403741696,847560469703348224,0
0,3,314,3386,306,309,false,2,145,29760,0,0,1,Twitter Web App,1250266672923099136,1205345400,0
0,6,95952,1265,861,863,false,1,16,10411,0,1,0,Twitter for iPhone,1261389563714351104,1204113357671788546,0
0,4,237424,8488,2918,2913,false,1,14,154393,0,0,2,Twitter for iPhone,1270141760983797761,968842541222084610,0
0,15,5782,36074,5508,5502,false,1,506,124784,1,0,3,Twitter Web App,1281008769237843969,28124137,0
0,0,5440,1329,1120,1123,false,1,60,79570,0,0,0,TweetDeck,1280644747128737792,17902873,0
0,1,8083,515,754,755,false,1,0,2074,0,0,0,Twitter for Android,1247952536100839428,2831067547,0
0,1,139089,1623,3327,3327,true,1,259,239235,0,0,0,Twitter Web App,1250844087718236161,783046681,0
0,1,1579,486,847,845,false,1,9,2027,0,0,0,Twitter for Android,1243163717405155328,803204625050533888,0
0,5,13467,84898,3525,3527,true,1,853,44593,0,1,2,Twitter Web App,1257790953387110400,55285564,0
0,1,167754,5297,2836,2815,false,1,20,88736,0,3,3,Twitter for Android,1249192735535497216,827531635121848327,0
0,1,1042,4706,492,492,false,1,0,4456,0,0,0,Twitter Web App,1248307138335617024,825751565403238402,0
0,52,99415,16528,2820,2819,false,1,104,37952,0,0,4,Twitter for iPhone,1277388385863315458,938591535603617792,0
0,3,35334,452,629,631,false,2,3,4750,0,0,0,Twitter for iPhone,1249547537171787776,3064321564,0
0,1,11957,648,1087,1086,false,1,1,4034,0,0,1,Twitter for Android,1266519633781297152,1032698815155978240,0
0,0,21355,815,1187,1189,false,1,41,11778,0,0,1,Twitter Web App,1253458754265214976,21306064,0
0,1,19202,6380,951,948,false,1,63,8535,0,0,0,Twitter Web App,1278110122678513664,884123817886482437,0
0,0,303107,870,2981,2991,false,1,57,27035,0,0,0,Twitter for iPhone,1257449539432300544,290075067,0
0,23,210922,20946,18038,18008,false,1,0,153621,1,1,6,Twitter Web App,1260217367696728064,2918212191,0
1,327,54707,353230,1660,1658,true,1,1958,182968,7,21,141,Twitter for iPhone,1283060439279112193,27995424,0
0,0,3225,431,1395,1395,false,1,2,3213,0,0,0,Twitter Web App,1246095015669125120,752653446960951296,0
0,135,9538,4366,355,354,false,1,28,5570,0,0,2,"",1278091304308576257,1117112868,0
0,4,176799,1459,4589,4585,false,1,8,350785,0,0,2,Twitter Web Client,1254400677868187649,726089858607894529,0
0,1,168280,5152,3757,3755,false,1,5,94249,0,0,1,Twitter for iPhone,1258128028300906500,3273532682,0
0,1,11970,40,69,69,false,1,0,7752,0,0,2,Twitter for Android,1273040210364751872,1255751066341130242,0
0,1,478,529,2289,2290,false,1,28,5928,0,0,0,Twitter Web App,1265794344054816768,302645050,0
0,1,55364,537,1478,1490,false,1,2,34811,0,0,1,Twitter Web App,1251179991666212866,187548649,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,1,Twitter for Android,1246843422549442561,44983352,0
0,3,10863,1177,1675,1674,false,1,17,30613,0,0,1,Twitter for iPhone,1286435699894427648,17643325,0
0,6,4116,1715,257,256,false,1,23,2812,0,0,2,Twitter for iPhone,1270866688058122240,1258184300,0
47,13866,34793,533886,448,448,true,1,2410,162488,322,1028,3475,Twitter for iPhone,1278428786451714048,459390022,0
1,23,94873,9962,3823,3826,false,1,87,38168,0,2,4,Twitter for iPhone,1272679958083563520,1004217721796476929,0
0,3,64486,26526,9126,9141,false,1,41,16186,0,0,0,Twitter for iPhone,1276300992288559109,2285519047,0
0,1,55364,537,1478,1490,false,1,2,34811,0,1,1,Twitter Web App,1254982669106130950,187548649,0
10,290,4549,886591,1844,1841,true,1,0,21203,7,25,76,Twitter for iPhone,1262879732095475720,1604931252,0
0,13,93759,24393,611,613,true,1,38,68337,0,0,0,Twitter for iPhone,1269054981132259328,22952591,0
0,3,5117,2857,1422,1421,false,1,223,23600,0,1,1,Twitter for Android,1266881680742252544,10909812,0
0,6,105119,13432,12047,12037,false,1,388,398473,2,1,3,Twitter Web App,1274489038976638977,16509444,0
1,5,81379,9670,6753,6750,false,1,139,172847,0,1,6,Twitter Web App,1264866080415191041,233723894,0
0,1,108987,2981,2438,2439,false,1,30,103668,0,0,0,Twitter for iPhone,1280286596894351361,2343899545,0
0,2,22994,10109,10668,10660,false,2,5,18632,0,0,1,Twitter for Android,1261797578481504256,1110928726362071040,0
0,0,288448,5510,7302,7329,false,1,56,296250,0,0,1,Twitter for iPhone,1255298514021687301,3028286472,0
0,1,34060,775,977,986,false,1,6,33680,0,0,0,Twitter for iPhone,1265001981917179908,1044325386220445696,0
0,0,213,521,252,253,false,1,8,3576,0,0,0,Twitter Web App,1275216880442187777,4734846744,0
0,0,38248,578,1477,1482,false,1,6,14557,0,0,0,Twitter Web App,1255240625148084231,2319570662,0
0,2,18048,7992,2423,2427,false,1,90,25532,0,0,0,Twitter for iPhone,1258889464123994118,24560153,0
0,2,83137,7737,8993,8993,false,1,4,83097,0,0,0,Twitter for Android,1265009168416636928,1137466967269498880,0
0,1,7296,161,748,748,false,1,0,1985,0,0,0,Twitter for iPhone,1275578023732039681,183293848,0
1,1,78406,2629,940,931,false,1,9,46516,0,0,0,Twitter for iPhone,1283179075864059905,1193576624001835013,0
0,1,84731,2224,1700,1696,false,1,39,31719,0,0,1,Twitter Web App,1246414223154053120,179142696,0
0,2,63107,4948,1734,1735,false,1,26,38008,0,0,3,Twitter for iPhone,1263462660269539328,1315292744,0
0,1,136769,2060,277,268,false,1,53,157123,0,0,0,"",1271140094427254788,2218000892,0
0,0,1216,598,535,535,false,1,14,2447,0,0,0,Twitter for iPhone,1261360966979092480,186719658,0
0,3,25703,1690,1632,1631,false,1,54,68661,0,0,0,Twitter for Android,1284636702460477441,245526228,0
0,3,44178,1154,2264,2266,true,1,14,20982,0,0,0,Twitter for Android,1269056144779235328,1854314820,0
0,5,1691,906,322,322,false,1,1,700,0,0,1,Twitter for iPhone,1277025108742160384,926185153709223936,0
0,2,233580,6836,278,278,false,1,102,78772,0,0,0,Twitter Web App,1252036649732550656,2150659849,0
0,1,28886,1333,2016,2015,false,1,36,15242,0,1,0,Twitter Web App,1258520741437300736,833141988,0
0,8,19289,1595,1840,1838,false,1,9,1178,0,0,1,Twitter for iPhone,1247743279720009728,1102143104910614528,0
0,1,139089,1623,3327,3327,true,1,259,239235,0,0,0,Twitter Web App,1250167081452126208,783046681,0
0,4,161106,70433,2454,2456,false,1,0,85637,0,0,0,Twitter for iPhone,1255565240865116163,224646999,0
0,1,72052,695,2116,2111,false,1,11,12528,0,0,0,Twitter for iPhone,1263232891204571141,29138139,0
0,16,1594,14158,290,290,false,1,240,37693,0,1,6,Twitter for iPhone,1258540032656199682,386538619,0
0,1,17495,2440,2361,2358,false,1,44,71190,0,1,1,Twitter for iPhone,1250475475392057345,36837724,0
0,11,21,16,58,57,false,2,0,485,1,0,2,Twitter for iPhone,1248934505810989060,1186355753264787458,0
0,91,18116,38130,1413,1410,false,1,120,38811,0,0,14,Twitter for iPhone,1267242338469937152,95836787,0
0,1,14447,854,964,966,false,1,5,9845,0,0,1,Twitter for iPhone,1256931450168934400,1171608032771526656,0
0,7,12904,2599,853,852,false,1,27,1914,0,1,0,Twitter for iPhone,1247040095246520320,1036131912375513088,0
0,0,105691,1446,752,753,false,1,117,64578,0,0,0,Twitter Web App,1247637434210209792,1056071892,0
0,0,57104,2278,2090,2091,false,1,73,171694,0,0,0,Twitter for iPhone,1255363546290032640,372555541,0
0,10,99353,4025,2433,2425,false,1,16,31336,0,2,4,Twitter for iPhone,1258127462359273473,1238777553902501889,0
0,0,710,263,689,689,false,1,42,41690,0,0,0,Twitter for Android,1249424324341071872,14553325,0
0,2,72571,7943,3364,2726,true,1,140,51812,0,0,0,Twitter Web App,1285359848880631809,24570558,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,0,Twitter Web App,1253329865152983040,44983352,0
0,12,7445,1193,871,872,false,1,11,27750,0,0,0,Twitter for iPhone,1267235078977073152,3217155173,0
0,5,78148,1023,1165,1171,false,1,22,22744,0,3,8,Twitter for iPhone,1251713030909341696,4426865294,0
0,0,49843,197,1062,1061,false,1,2,24579,0,0,0,Twitter for Android,1252494579225579520,964521738938830848,0
0,1,45687,1208,2532,2530,false,1,27,20117,0,0,0,Twitter for iPhone,1271229201941757953,440207973,0
0,0,357671,2861,2423,2429,false,1,259,322619,0,0,1,Twitter for iPhone,1270505672740913152,42301087,0
0,6,7094,10667,10680,10673,false,1,272,16946,0,0,1,Twitter Web App,1258516584378712066,49706968,0
0,0,320671,21993,13968,13943,false,1,301,257530,0,0,0,Twitter for Android,1257798438743183361,744281884310405120,0
0,0,5687,134,1069,1067,false,1,0,8309,0,0,1,Twitter Web App,1252390491917676544,1108489447996157952,0
0,6,3305,615,867,867,false,1,9,1803,0,0,0,Twitter for iPhone,1267233998461374467,3343290320,0
0,0,34661,1378,2434,2431,false,1,92,16971,0,0,0,Twitter for iPhone,1267230989560020992,348963612,0
0,0,29636,2395,4674,4672,false,1,18,15627,0,0,1,Twitter for Android,1254339172103532545,1679179976,0
0,1,8465,94,123,123,false,1,10,10846,0,0,2,Twitter Web App,1247748451560869888,207300155,0
0,1,55364,537,1478,1490,false,1,2,34811,0,0,1,Twitter Web App,1243563581813198848,187548649,0
0,1,69378,671,1654,1653,false,1,16,30641,0,0,1,Twitter for iPhone,1266156807283601408,4712687233,0
0,1,10346,2635,1016,1016,false,1,73,5932,0,0,0,Twitter Web App,1281370962655502336,82140895,0
0,6,49465,22124,9330,9328,false,1,0,59820,0,0,3,Twitter for iPhone,1263481574957424640,849816664036315138,0
0,10,7066,25061,1388,1388,false,1,216,40605,0,0,8,Twitter for iPad,1248559482529079297,21098812,0
0,2,20531,176,1166,1165,false,1,9,3191,0,0,0,Twitter for iPhone,1278115961791320065,33474782,0
0,1,12978,938,620,620,false,1,41,35758,0,0,0,Twitter for iPhone,1258159804104785921,447012176,0
0,0,8453,440,1429,1427,false,1,121,72737,0,0,0,"",1277038004352188423,2432753684,0
0,0,30902,6035,5861,5862,true,1,3,43851,0,0,0,Twitter for Android,1254064003598483457,97808489,0
0,21,4549,886591,1844,1841,true,1,0,21203,1,2,7,Twitter for iPhone,1247258404894183427,1604931252,0
0,1,55364,537,1478,1490,false,1,2,34811,0,0,0,Twitter Web App,1250047403773825027,187548649,0
0,10,15994,17075,2811,2814,true,1,142,133895,0,1,10,Twitter for iPhone,1274129097946431488,158511322,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,0,Twitter for Android,1246929351159005184,44983352,0
0,2,37283,7265,4050,4047,false,1,491,30616,0,0,0,Twitter Web App,1286445650893320196,468417055,0
0,0,302058,2530,994,995,false,1,62,112638,0,0,0,Twitter for iPhone,1267239896118259713,215391643,0
0,3,28395,273,797,799,false,1,3,13577,1,1,0,Twitter for iPhone,1251022007053029378,485071524,0
0,8,2583,47149,43593,43572,false,1,1212,122435,1,0,2,Twitter for iPhone,1269055756990586883,17136795,0
0,1,1600,1040,2118,2117,false,1,94,3157,0,1,0,Twitter Web App,1284268920229072897,2594644922,0
0,0,16075,547,1241,1239,false,1,9,21422,0,0,0,Twitter for iPhone,1286444392761438209,1169087875,0
0,0,191256,36842,34274,34268,true,1,82,227064,0,0,0,Twitter Web App,1264143506177773568,598839302,0
0,0,14743,130,764,764,false,1,0,9537,0,0,0,"",1272136898979467264,24504125,0
0,2,5220,897,377,377,false,1,32,7203,0,2,1,Twitter for iPhone,1256078630347661317,829425471305633792,0
0,42,4687,8995,2947,2947,false,1,0,4066,6,6,23,Twitter for iPhone,1252094837685272577,4071741552,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,0,0,Twitter for Android,1243744632065982464,44983352,0
0,2,230134,629,3060,3043,false,2,1,162929,0,0,0,Twitter for iPhone,1250148112263454721,1171219036954386432,0
0,0,84031,5933,2042,2042,false,1,43,43552,0,0,0,Twitter for iPhone,1274489146007072768,749740313531604992,0
0,2,134987,1475,1327,1326,false,1,8,12928,0,1,2,Twitter for iPhone,1285358338130182144,539267125,0
0,1,154478,30132,20425,20402,false,1,318,243323,0,0,1,Twitter for iPhone,1257045615260794880,1021382089059590144,0
0,3,1069,1518,688,687,false,1,22,2997,0,0,1,Twitter for iPhone,1286073814011584512,843122240547905542,0
0,0,12578,344,1131,1131,false,1,6,3869,0,1,0,Twitter for iPhone,1250077928722845697,14751381,0
0,2,95413,21706,15124,15117,true,1,17,40954,0,0,0,Twitter Web App,1252097434890706946,1039764411475550208,0
0,1,37518,5998,1334,1334,false,1,77,15658,0,1,0,Twitter for iPhone,1248744920233345024,424400702,0
0,0,5802,2572,2689,2688,false,1,18,22545,0,1,0,Twitter Web App,1281738613399490560,2843231524,0
1,278,187816,128326,9789,9780,true,1,528,95373,4,16,111,Twitter for Android,1285571314233769984,1066773270773547008,0
0,0,847,511,2,2,false,1,0,4302,0,0,0,"",1267238492268044288,2752307156,0
0,24,9360,17417,78,78,false,1,79,956,0,0,15,Twitter Web App,1275575233974591489,1267820279406800898,0
0,3,14665,1199,2074,2074,false,1,14,1617,0,0,0,Twitter for iPhone,1281732844558131206,1153737281351704577,0
0,2,55202,355,953,955,false,1,0,2392,0,0,0,Twitter for iPhone,1274127471743549440,1144298691781636097,0
0,0,33511,6201,6886,6886,true,1,62,69208,0,1,0,Twitter for iPhone,1243251479684800514,28201999,0
0,16,115382,14298,3423,3421,false,1,310,62160,0,1,6,Twitter for iPhone,1261544666681368581,81637722,0
0,42,1944,610756,4580,0,false,1,720,7155,0,0,5,Twitter for iPhone,1267225778975961088,294914639,0
0,0,6658,136,577,577,false,1,0,4377,0,0,0,Twitter for iPhone,1286443848647020545,746207983,0
0,2,659,230,316,315,false,1,4,955,0,0,0,Twitter for iPhone,1249227379752525825,832384797188173824,0
1,3,54551,3142,487,487,false,1,9,25137,0,0,0,Twitter for Android,1267242201781874700,2821481866,0
0,3,275218,12168,4997,5015,false,1,39,155616,0,0,1,Twitter for iPhone,1282458192103055364,155933135,0
0,0,385014,1764,1572,1578,false,1,85,157680,0,0,0,Twitter for iPhone,1257036410177150976,423717038,0
2,33,341140,19295,3362,3359,false,1,363,209894,0,1,12,Twitter Web App,1247551057556840452,809115114,0
0,1,16433,292,642,650,false,1,2,17485,0,1,1,Twitter for iPhone,1250180906628808704,465682797,0
0,15,52977,4160,2169,2168,false,1,125,17204,1,0,1,Twitter Web App,1278112618591539200,379156490,0
0,1,8329,4620,2782,2781,true,1,103,7935,0,0,0,Twitter for Android,1256039820603899910,24640834,0
0,6,117293,5763,5510,5507,false,2,2,86806,0,0,2,Twitter for Android,1267606537528381441,306130381,0
0,1,11107,1144,460,460,false,1,2,2539,0,0,0,Twitter Web App,1244512381780148225,3149090071,0
0,1,24474,5473,69,70,true,1,147,40883,0,1,0,Twitter Web App,1263581631799058433,16855062,0
0,0,348587,5003,7499,7501,false,1,182,453413,0,2,1,Twitter for Android,1244149323841130496,44983352,0
0,4,2202,1307,1697,1697,false,1,43,14336,0,1,4,Twitter for iPhone,1251946618510888961,42998260,0
0,441,107163,60151,3904,3914,false,1,390,98583,11,36,168,Twitter for iPhone,1276496421034831873,35760904,0
0,4,217226,68292,26600,26683,true,1,54,203260,1,1,8,Twitter for Android,1275576102447124484,769870028204220417,0
0,1,158780,3232,5120,5120,false,1,2,60212,0,0,1,Twitter for Android,1282819139980144640,1249488627198877696,0
0,0,125221,23034,22098,22102,false,1,24,90742,0,0,0,Twitter Web App,1254785717043032069,80706659,0
0,1,348587,5003,7499,7501,false,1,182,453413,0,0,8,Twitter for Android,1245468638808809474,44983352,0
0,4,605813,4826,4736,4740,false,1,0,457537,0,0,3,Twitter Web App,1254222187546005504,882724194148110336,0
0,2,4510,9871,3196,3196,false,1,72,22474,0,0,0,Twitter for Android,1249964641171787778,256117201,0
0,7,44154,2904,2207,2209,false,1,116,60649,0,2,0,Twitter Web App,1279926628202790912,237325888,0
0,12,154478,30132,20425,20402,false,1,318,243323,0,6,0,Twitter Web App,1254915219081420801,1021382089059590144,0
0,0,9141,1215,923,924,false,1,74,32519,0,0,0,Twitter for iPhone,1253992523170590721,152371308,0
0,3,183478,919,687,685,false,1,37,32715,0,0,2,Twitter Web App,1269780374592380931,36409647,0
0,2,133039,3606,1202,1197,false,1,0,99998,0,0,0,Twitter for iPhone,1273763768527237120,1218210669176049665,0
0,1,5759,401,520,520,false,1,4,23263,0,1,1,Twitter for iPhone,1274491743103332358,124515810,0
0,1,13235,2629,4684,4684,false,1,147,107777,0,1,0,Twitter for Android,1263935054775902208,16190972,0
0,142,28281,1191,641,641,false,1,0,9076,0,2,26,Twitter for Android,1259640756001800192,1078372795271258112,0
0,0,3314,978,825,823,false,1,13,7144,0,0,0,Twitter for Android,1257325113541722112,3864018317,0
0,17,683254,1606,534,536,false,1,10,106650,0,0,2,Twitter for iPhone,1282464081618833410,1146711916657676289,0
0,2,59587,9102,10015,10007,false,1,437,323257,0,0,1,Twitter Web App,1255438229983150082,36016773,0
0,1,15241,5464,1091,1091,false,1,107,50064,1,1,0,Twitter Web App,1281005243912777728,27591169,0
0,2,27126,578,384,257,false,2,1,4976,0,0,1,Twitter Web App,1284628406672535552,40761217,0
0,1,47663,816,488,488,false,1,8,41957,0,0,0,Twitter for Android,1286443754732257280,4827884902,0
0,0,93677,1995,9,9,false,1,52,195979,0,0,0,Twitter for iPhone,1256064679702601728,1008167701,0
0,5,206748,12759,14075,14066,false,1,44,99566,0,5,5,Twitter for iPhone,1263463741003161600,23667009,0
0,0,248794,2648,1035,1047,false,1,36,186596,0,0,0,Twitter for Android,1279561984644714496,176311568,0
54,669,343986,407905,25383,25384,true,1,1605,185674,63,83,547,Twitter for iPhone,1273767555249909761,20394822,0
1,82,13130,37276,1083,1082,false,1,428,25197,0,3,28,Twitter for iPhone,1257017976433197056,16662181,0
4,270,1739,17627,459,459,false,1,209,3640,1,1,36,Twitter Web App,1268331201623805953,214317520,0
0,10,347,541,32,32,false,1,1,344,1,0,3,Twitter for iPhone,1269780129242394629,1132794547686318080,0
0,0,4201,21467,1071,1078,false,1,69,48779,0,0,0,Twitter for Android,1256996787023421449,247543210,0
0,0,816,1668,475,475,false,1,32,3123,0,0,0,Twitter Web App,1255231506236280834,19026059,0
0,3,98624,1116,1174,1183,false,1,15,67333,1,1,3,Twitter for iPhone,1270142869244981248,176103997,0
1,36,3143,618594,9969,9965,true,1,1681,28717,8,6,16,Twitter Web App,1255503717622841345,151967576,0
2,330,64660,85847,1975,1970,false,1,447,31516,4,2,87,Twitter for iPhone,1252270846866907136,965004924370079744,0
0,0,1115,245,349,349,false,1,5,1012,0,0,14008,Twitter Web App,1278008635675643904,1084607400995303424,0
0,3,1115,245,349,349,false,1,5,1012,0,3,1,Twitter Web App,1268310000008478720,1084607400995303424,0
0,0,1115,245,349,349,false,1,5,1012,0,0,16723,Twitter Web App,1266794775438483456,1084607400995303424,0
0,2,91396,225,1993,1994,false,1,13,4573,0,0,0,Twitter for iPhone,1268396005877338112,125805827,0
0,0,13623,5,52,52,false,1,0,559,0,0,2748,Twitter for iPhone,1281593129804734466,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,21,Twitter for iPhone,1279773617946009605,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,3223,Twitter for iPhone,1279772645974818816,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1270533213346283526,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1269802270247485443,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,150,Twitter for iPhone,1268952933955260417,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,4499,Twitter for iPhone,1267779856781238274,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1267615749146804224,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1267415855555645444,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1267408827428864002,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1267394829367087104,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1267391988514598912,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,571,Twitter for iPhone,1265964803568304129,1181541300161728512,0
0,0,13623,5,52,52,false,2,0,559,0,0,0,Twitter for iPhone,1265964017157378048,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,39,Twitter for iPhone,1265963890137063427,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,85,Twitter for iPhone,1265960543183163393,1181541300161728512,0
0,1,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1265956778853965826,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1265953738818289665,1181541300161728512,0
0,0,13623,5,52,52,false,1,0,559,0,0,0,Twitter for iPhone,1265951182180278272,1181541300161728512,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1275549274856718337,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1275240200990572547,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1274869576430432256,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1274393525577269248,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,1,0,Twitter Web App,1273999212351565830,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,1,1,0,Twitter Web App,1273986303919640580,1241875254005432329,0
0,1,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1273711035682340865,1241875254005432329,0
0,1,8767,68,317,317,false,1,2,6741,0,0,1,Twitter Web App,1269973990518525953,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1269760224505876481,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267999243412951040,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267995648080711686,1241875254005432329,0
0,1,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267994700369330178,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267990747334225921,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267989876848447489,1241875254005432329,0
0,0,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267988930609254400,1241875254005432329,0
0,1,8767,68,317,317,false,1,2,6741,0,0,0,Twitter Web App,1267986690909577217,1241875254005432329,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286128855086821377,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286128138036981762,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,1,0,Twitter Web App,1286127528088723458,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286125951244316672,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286075938510315520,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,1,1,Twitter Web App,1286074635885322240,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286047315636023296,59628414,0
